tipo;prov;mun;refcat;provine;provincia;mundgc;munine;municipio;entidad;codvia;tipovia;nomvia;ndp;letra;ndp2;letra2;km;bloque;direccionne;cp;distrito;munorigen;zonaconcentracion;poligono;parcela;paraje;nomparaje;superficie;supconstruida;supconssr;supconsbr;supcubiert;x;y;Blanco6;refcatbice;nombrebice;srs
11;46;019;46019A00409050;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09050;00025;L'ALCUDIA;0000000188;0000000;0000000;0000000;0000000;071327876;0434135840;;;EPSG:25830
11;46;019;46019A00409043;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09043;00025;L'ALCUDIA;0000000532;0000000;0000000;0000000;0000000;071348681;0434077994;;;EPSG:25830
11;46;019;46019A00409038;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09038;00025;L'ALCUDIA;0000000050;0000000;0000000;0000000;0000000;071389952;0434081762;;;EPSG:25830
11;46;019;46019A00409024;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09024;00025;L'ALCUDIA;0000015838;0000000;0000000;0000000;0000000;071336771;0434135940;;;EPSG:25830
11;46;019;46019A00409021;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09021;00025;L'ALCUDIA;0000007470;0000000;0000000;0000000;0000000;071362964;0434137541;;;EPSG:25830
11;46;019;46019A00409020;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09020;00025;L'ALCUDIA;0000004035;0000000;0000000;0000000;0000000;071344466;0434154696;;;EPSG:25830
11;46;019;46019A00409019;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09019;00025;L'ALCUDIA;0000002407;0000000;0000000;0000000;0000000;071328008;0434163315;;;EPSG:25830
11;46;019;46019A00409018;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09018;00025;L'ALCUDIA;0000003822;0000000;0000000;0000000;0000000;071311124;0434164601;;;EPSG:25830
11;46;019;46019A00409017;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09017;00025;L'ALCUDIA;0000000271;0000000;0000000;0000000;0000000;071295922;0434162124;;;EPSG:25830
11;46;019;46019A00409015;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09015;00025;L'ALCUDIA;0000000692;0000000;0000000;0000000;0000000;071298938;0434144725;;;EPSG:25830
11;46;019;46019A00409012;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09012;00025;L'ALCUDIA;0000001406;0000000;0000000;0000000;0000000;071300457;0434130072;;;EPSG:25830
11;46;019;46019A00409011;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;09011;00025;L'ALCUDIA;0000002108;0000000;0000000;0000000;0000000;071321749;0434114263;;;EPSG:25830
11;46;019;46019A00400315;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;00315;00036;LA PARIDERA;0000001792;0000020;0000020;0000000;0000020;071388661;0434078387;;;EPSG:25830
11;46;019;46019A00400307;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;004;00307;00036;LA PARIDERA;0000001004;0000000;0000000;0000000;0000000;071326148;0434147116;;;EPSG:25830
11;46;019;46019A02909026;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09026;00025;L'ALCUDIA;0000000153;0000000;0000000;0000000;0000000;071240139;0434003624;;;EPSG:25830
11;46;019;46019A02909025;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09025;00025;L'ALCUDIA;0000000179;0000000;0000000;0000000;0000000;071282700;0434001911;;;EPSG:25830
11;46;019;46019A02909022;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09022;00025;L'ALCUDIA;0000000381;0000000;0000000;0000000;0000000;071240885;0433966142;;;EPSG:25830
11;46;019;46019A02909019;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09019;00025;L'ALCUDIA;0000000261;0000000;0000000;0000000;0000000;071292868;0433961068;;;EPSG:25830
11;46;019;46019A02909015;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09015;00025;L'ALCUDIA;0000000323;0000000;0000000;0000000;0000000;071294241;0433979649;;;EPSG:25830
11;46;019;46019A02909013;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09013;00025;L'ALCUDIA;0000000689;0000000;0000000;0000000;0000000;071290069;0433993509;;;EPSG:25830
11;46;019;46019A02909012;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09012;00025;L'ALCUDIA;0000000520;0000000;0000000;0000000;0000000;071289377;0434000820;;;EPSG:25830
11;46;019;46019A02909004;46;VALENCIA;019;019;L'ALCUDIA;;00000;PR;DISEMINADOS;0000;;0000;;00000;;;00000;00;000;00;029;09004;00025;L'ALCUDIA;0000002974;0000000;0000000;0000000;0000000;071248274;0433970358;;;EPSG:25830
